time_ns,x,y,z,q_x,q_y,q_z,q_w
1514911760386964083,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760386964083,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760386964083,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760386964083,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760419094086,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760419094086,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760419094086,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760451270103,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760451270103,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760451270103,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760483344078,-0.5018133732405142,0.20391427385967587,0.09695428689828256,-0.00016125004782281682,-0.923852533882325,0.38274834345898356,0.0004185893367707194
1514911760483344078,-0.5018133732405142,0.20391427385967587,0.09695428689828256,-0.00016125004782281682,-0.923852533882325,0.38274834345898356,0.0004185893367707194
1514911760483344078,-0.5018133732405142,0.20391427385967587,0.09695428689828256,-0.00016125004782281682,-0.923852533882325,0.38274834345898356,0.0004185893367707194
1514911760515368938,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760515368938,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760515368938,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760547555923,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760547555923,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760547555923,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760547555923,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760579669952,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760579669952,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760579669952,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760611794949,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760611794949,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760611794949,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
1514911760643898964,-0.5018133740544222,0.20391294038002622,0.09695428670852352,-0.00015376604992708987,-0.923852537174037,0.38274834197320257,0.00041548749731235013
