time_ns,x,y,z,q_x,q_y,q_z,q_w
1514917779960410118,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917779960410118,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917779960410118,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917779992564917,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917779992564917,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917779992564917,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917780024600983,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074192702696287,0.9233022030188581,-0.38349493364696496,-0.008991826309166596
1514917780024600983,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074192702696287,0.9233022030188581,-0.38349493364696496,-0.008991826309166596
1514917780024600983,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074192702696287,0.9233022030188581,-0.38349493364696496,-0.008991826309166596
1514917780056768894,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917780056768894,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917780056768894,-0.47511665219621385,0.1457656269273231,0.03428738422645212,0.01907109057672267,0.9233023886322718,-0.38349446589376696,-0.008999293250616783
1514917780088916063,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.0190815994303806,0.923298935480532,-0.38350235551315537,-0.008995088635283182
1514917780088916063,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.0190815994303806,0.923298935480532,-0.38350235551315537,-0.008995088635283182
1514917780088916063,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.0190815994303806,0.923298935480532,-0.38350235551315537,-0.008995088635283182
1514917780088916063,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.0190815994303806,0.923298935480532,-0.38350235551315537,-0.008995088635283182
1514917780121005058,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074192702696287,0.9233022030188581,-0.38349493364696496,-0.008991826309166596
1514917780121005058,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074192702696287,0.9233022030188581,-0.38349493364696496,-0.008991826309166596
1514917780121005058,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074192702696287,0.9233022030188581,-0.38349493364696496,-0.008991826309166596
1514917780153176069,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780153176069,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780153176069,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780185209990,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780185209990,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780185209990,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780217350006,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780217350006,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780217350006,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780249497890,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.0190815994303806,0.923298935480532,-0.38350235551315537,-0.008995088635283182
1514917780249497890,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.0190815994303806,0.923298935480532,-0.38350235551315537,-0.008995088635283182
1514917780249497890,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.0190815994303806,0.923298935480532,-0.38350235551315537,-0.008995088635283182
1514917780249497890,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.0190815994303806,0.923298935480532,-0.38350235551315537,-0.008995088635283182
1514917780281632900,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907857017438716,0.923302227919971,-0.3834944078529277,-0.009002400993714922
1514917780281632900,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907857017438716,0.923302227919971,-0.3834944078529277,-0.009002400993714922
1514917780281632900,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907857017438716,0.923302227919971,-0.3834944078529277,-0.009002400993714922
1514917780314311981,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907857017438716,0.923302227919971,-0.3834944078529277,-0.009002400993714922
1514917780314311981,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907857017438716,0.923302227919971,-0.3834944078529277,-0.009002400993714922
1514917780314311981,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907857017438716,0.923302227919971,-0.3834944078529277,-0.009002400993714922
1514917780345952034,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780345952034,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780345952034,-0.47511659602008316,0.14576695922342564,0.034287384335557794,0.01907849724229101,0.9232991210726058,-0.38350188782195427,-0.009002555555340984
1514917780378103018,-0.47511665219621374,0.1457656269273231,0.03428738422645207,0.019071017669803726,0.9232992817844363,-0.3835019458640955,-0.008999447751648109
1514917780378103018,-0.47511665219621374,0.1457656269273231,0.03428738422645207,0.019071017669803726,0.9232992817844363,-0.3835019458640955,-0.008999447751648109
1514917780378103018,-0.47511665219621374,0.1457656269273231,0.03428738422645207,0.019071017669803726,0.9232992817844363,-0.3835019458640955,-0.008999447751648109
1514917780378103018,-0.47511665219621374,0.1457656269273231,0.03428738422645207,0.019071017669803726,0.9232992817844363,-0.3835019458640955,-0.008999447751648109
1514917780410178900,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.019081672301984643,0.9233020423316863,-0.38349487554563233,-0.008994934048525544
1514917780410178900,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.019081672301984643,0.9233020423316863,-0.38349487554563233,-0.008994934048525544
1514917780410178900,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.019081672301984643,0.9233020423316863,-0.38349487554563233,-0.008994934048525544
1514917780442250967,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074119856269386,0.9232990961672335,-0.38350241361578974,-0.008991980835329549
1514917780442250967,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074119856269386,0.9232990961672335,-0.38350241361578974,-0.008991980835329549
1514917780442250967,-0.47511512655791893,0.14576549967668748,0.03428604883113547,0.019074119856269386,0.9232990961672335,-0.38350241361578974,-0.008991980835329549
1514917780474484921,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.019081672301984643,0.9233020423316863,-0.38349487554563233,-0.008994934048525544
1514917780474484921,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.019081672301984643,0.9233020423316863,-0.38349487554563233,-0.008994934048525544
1514917780474484921,-0.47511507038178996,0.14576683197279014,0.034286048939353955,0.019081672301984643,0.9233020423316863,-0.38349487554563233,-0.008994934048525544
1514917780506601095,-0.47511461100685387,0.14576545667553775,0.03428147091841798,0.01907599768666118,0.9233020949910551,-0.3834952057994714,-0.008987481638820027
1514917780506601095,-0.47511461100685387,0.14576545667553775,0.03428147091841798,0.01907599768666118,0.9233020949910551,-0.3834952057994714,-0.008987481638820027
1514917780506601095,-0.47511461100685387,0.14576545667553775,0.03428147091841798,0.01907599768666118,0.9233020949910551,-0.3834952057994714,-0.008987481638820027
1514917780538691044,-0.4751185941322829,0.14576712588222573,0.03428416462201774,0.019081672301984858,0.9233020423316861,-0.38349487554563233,-0.008994934048525041
1514917780538691044,-0.4751185941322829,0.14576712588222573,0.03428416462201774,0.019081672301984858,0.9233020423316861,-0.38349487554563233,-0.008994934048525041
1514917780538691044,-0.4751185941322829,0.14576712588222573,0.03428416462201774,0.019081672301984858,0.9233020423316861,-0.38349487554563233,-0.008994934048525041
1514917780538691044,-0.4751185941322829,0.14576712588222573,0.03428416462201774,0.019081672301984858,0.9233020423316861,-0.38349487554563233,-0.008994934048525041
1514917780570851088,-0.4751185941322829,0.14576712588222573,0.03428416462201774,0.019081672301984858,0.9233020423316861,-0.38349487554563233,-0.008994934048525041
1514917780570851088,-0.4751185941322829,0.14576712588222573,0.03428416462201774,0.019081672301984858,0.9233020423316861,-0.38349487554563233,-0.008994934048525041
1514917780570851088,-0.4751185941322829,0.14576712588222573,0.03428416462201774,0.019081672301984858,0.9233020423316861,-0.38349487554563233,-0.008994934048525041
1514917780603013039,-0.4751186503084118,0.14576579358612302,0.03428416451379929,0.01907411985626961,0.9232990961672329,-0.3835024136157897,-0.008991980835329046
1514917780603013039,-0.4751186503084118,0.14576579358612302,0.03428416451379929,0.01907411985626961,0.9232990961672329,-0.3835024136157897,-0.008991980835329046
1514917780603013039,-0.4751186503084118,0.14576579358612302,0.03428416451379929,0.01907411985626961,0.9232990961672329,-0.3835024136157897,-0.008991980835329046
1514917780635117054,-0.4751186503084118,0.14576579358612302,0.03428416451379929,0.01907411985626961,0.9232990961672329,-0.3835024136157897,-0.008991980835329046
1514917780635117054,-0.4751186503084118,0.14576579358612302,0.03428416451379929,0.01907411985626961,0.9232990961672329,-0.3835024136157897,-0.008991980835329046
1514917780635117054,-0.4751186503084118,0.14576579358612302,0.03428416451379929,0.01907411985626961,0.9232990961672329,-0.3835024136157897,-0.008991980835329046
1514917780667210102,-0.4751191096580405,0.14576716888126456,0.034288742573464516,0.019079867316651327,0.923302150324352,-0.38349460341980307,-0.008999278720847513
1514917780667210102,-0.4751191096580405,0.14576716888126456,0.034288742573464516,0.019079867316651327,0.923302150324352,-0.38349460341980307,-0.008999278720847513
1514917780667210102,-0.4751191096580405,0.14576716888126456,0.034288742573464516,0.019079867316651327,0.923302150324352,-0.38349460341980307,-0.008999278720847513
1514917780699433088,-0.4751191096580405,0.14576716888126456,0.034288742573464516,0.019079794409849714,0.9232990434754023,-0.38350208338820085,-0.008999433292982233
1514917780699433088,-0.4751191096580405,0.14576716888126456,0.034288742573464516,0.019079794409849714,0.9232990434754023,-0.38350208338820085,-0.008999433292982233
1514917780699433088,-0.4751191096580405,0.14576716888126456,0.034288742573464516,0.019079794409849714,0.9232990434754023,-0.38350208338820085,-0.008999433292982233
1514917780699433088,-0.4751191096580405,0.14576716888126456,0.034288742573464516,0.019079794409849714,0.9232990434754023,-0.38350208338820085,-0.008999433292982233
1514917780731524944,-0.47511910965804044,0.14576716888126454,0.03428874257346445,0.019079794409849714,0.9232990434754023,-0.38350208338820085,-0.008999433292982233
1514917780731524944,-0.47511910965804044,0.14576716888126454,0.03428874257346445,0.019079794409849714,0.9232990434754023,-0.38350208338820085,-0.008999433292982233
1514917780731524944,-0.47511910965804044,0.14576716888126454,0.03428874257346445,0.019079794409849714,0.9232990434754023,-0.38350208338820085,-0.008999433292982233
1514917780763659000,-0.4751191658341704,0.14576583658516198,0.0342887424647298,0.019072387718307732,0.9233023110261451,-0.3834946614859373,-0.008996170979312844
1514917780763659000,-0.4751191658341704,0.14576583658516198,0.0342887424647298,0.019072387718307732,0.9233023110261451,-0.3834946614859373,-0.008996170979312844
